action1,action2,action3,action4,action5,action6,action7,action8
-7.490223646163940430e-01,-2.353932112455368042e-01,-5.187641978263854980e-01,-6.897353529930114746e-01,7.132632732391357422e-01,5.770034790039062500e-01,2.391038686037063599e-01,4.517396986484527588e-01
-7.845052480697631836e-01,-6.827301979064941406e-01,2.569210231304168701e-01,-3.913958370685577393e-01,1.295873820781707764e-01,-3.343012332916259766e-01,2.225646749138832092e-02,1.907009780406951904e-01
6.071579456329345703e-01,3.413243293762207031e-01,-2.719475328922271729e-01,-4.860813319683074951e-01,-9.809277653694152832e-01,5.633521080017089844e-01,3.391604423522949219e-01,1.907698512077331543e-01
9.514995664358139038e-02,-5.509116649627685547e-01,5.362685918807983398e-01,-1.952745765447616577e-01,1.620255410671234131e-01,4.942400008440017700e-02,3.793089091777801514e-01,1.510945707559585571e-01
-7.528626173734664917e-02,-4.222514331340789795e-01,-5.939574241638183594e-01,-4.343073666095733643e-01,-7.422717660665512085e-02,6.911269426345825195e-01,2.240557670593261719e-01,-9.500879049301147461e-02
3.123666346073150635e-01,-4.937419593334197998e-01,6.117270588874816895e-01,-2.794170379638671875e-01,8.033317327499389648e-02,2.679382860660552979e-01,5.953606367111206055e-01,3.398932814598083496e-01
1.432724297046661377e-01,-3.410590589046478271e-01,-6.443085670471191406e-01,-5.091966986656188965e-01,2.535416483879089355e-01,6.568412184715270996e-01,4.218854904174804688e-01,2.240922302007675171e-03
9.279035925865173340e-01,-8.207481354475021362e-02,6.645097732543945312e-01,-4.180190563201904297e-01,-4.776932895183563232e-01,5.298207998275756836e-01,2.887897789478302002e-01,4.814786016941070557e-01
3.223522603511810303e-01,-1.091334521770477295e-01,-5.210475325584411621e-01,-6.473529338836669922e-01,6.465876102447509766e-01,6.780523657798767090e-01,4.367723762989044189e-01,4.644569158554077148e-01
-2.916276156902313232e-01,-8.832954801619052887e-03,1.889626234769821167e-01,-7.522711753845214844e-01,-4.099721014499664307e-01,5.164368152618408203e-01,3.078868687152862549e-01,1.605101823806762695e-01
-6.937000155448913574e-01,6.001459956169128418e-01,-3.706158995628356934e-01,-8.030206561088562012e-01,7.942630052566528320e-01,4.946340620517730713e-02,5.939693450927734375e-01,4.387837350368499756e-01
-9.276354312896728516e-01,-2.324744910001754761e-01,1.810192763805389404e-01,-5.705627202987670898e-01,2.069237232208251953e-01,-3.126635774970054626e-02,3.329324424266815186e-01,4.987941086292266846e-01
-4.456507861614227295e-01,-4.823383390903472900e-01,-6.674037575721740723e-01,-5.773999691009521484e-01,-6.650810688734054565e-02,5.181765183806419373e-02,1.509826779365539551e-01,5.381000041961669922e-01
8.531680107116699219e-01,-5.003548264503479004e-01,-5.187422782182693481e-02,-4.763753116130828857e-01,-8.851188421249389648e-01,4.077572226524353027e-01,6.435166597366333008e-01,4.121315777301788330e-01
-2.601648271083831787e-01,-4.315551221370697021e-01,-6.380283832550048828e-01,-7.799456119537353516e-01,7.003138065338134766e-01,8.581984639167785645e-01,8.508549928665161133e-01,2.840206027030944824e-01
-7.510185241699218750e-02,-4.677684605121612549e-01,-2.888752222061157227e-01,-4.841258227825164795e-01,4.056122526526451111e-02,4.214415252208709717e-01,6.605426073074340820e-01,3.972999155521392822e-01
2.789817005395889282e-02,-3.469121456146240234e-01,-2.954662144184112549e-01,-6.257659196853637695e-01,2.107457257807254791e-02,5.125810503959655762e-01,6.741439104080200195e-01,4.302650690078735352e-01
-1.876093745231628418e-01,-1.919170171022415161e-01,-1.549934595823287964e-01,-7.282423973083496094e-01,2.711187303066253662e-01,5.292375087738037109e-01,7.171368002891540527e-01,4.619058072566986084e-01
-5.956888198852539062e-01,-4.092579334974288940e-02,2.775826752185821533e-01,-8.366937637329101562e-01,3.868314921855926514e-01,2.460889220237731934e-01,8.668918013572692871e-01,6.284062862396240234e-01
-9.474039673805236816e-01,8.045433759689331055e-01,-4.158222675323486328e-01,-8.990159630775451660e-01,8.706255555152893066e-01,1.120030414313077927e-03,5.601898431777954102e-01,6.346146464347839355e-01
-7.325812578201293945e-01,-6.845307350158691406e-01,1.477040201425552368e-01,-3.244592547416687012e-01,-6.072857379913330078e-01,4.972085729241371155e-02,-1.375698447227478027e-01,1.813814789056777954e-01
2.928830981254577637e-01,-5.568048954010009766e-01,-4.552629590034484863e-01,-2.578130960464477539e-01,6.782248020172119141e-01,-3.403452634811401367e-01,-1.035103723406791687e-01,3.932536244392395020e-01
9.813808202743530273e-01,-3.852503001689910889e-01,-9.623531699180603027e-01,-8.569985032081604004e-01,-9.784540534019470215e-01,9.765293598175048828e-01,8.685696125030517578e-01,5.264864563941955566e-01
-4.563551247119903564e-01,-6.657139658927917480e-01,4.738123416900634766e-01,8.419474959373474121e-02,3.036443293094635010e-01,3.862584233283996582e-01,3.367660641670227051e-01,2.199878245592117310e-01
7.460364103317260742e-01,-5.221749544143676758e-01,-8.699951767921447754e-01,-7.472708225250244141e-01,9.053773432970046997e-02,7.656129598617553711e-01,5.867908000946044922e-01,5.954180657863616943e-02
-4.435074627399444580e-01,-5.037481188774108887e-01,9.931012988090515137e-02,-6.946254968643188477e-01,4.138624370098114014e-01,3.051026761531829834e-01,7.024295330047607422e-01,1.426652073860168457e-01
7.984251379966735840e-01,-5.861489474773406982e-02,2.038032710552215576e-01,-7.564766407012939453e-01,1.683037281036376953e-01,2.437318414449691772e-01,6.339650154113769531e-01,5.526882410049438477e-01
6.073896288871765137e-01,-4.397915899753570557e-01,-5.446039438247680664e-01,-8.211457133293151855e-01,-2.295897305011749268e-01,4.774806797504425049e-01,8.761888742446899414e-01,6.160381436347961426e-01
2.660291194915771484e-01,-4.048188924789428711e-01,1.509580612182617188e-01,-7.843670845031738281e-01,3.806000947952270508e-01,8.123689144849777222e-02,8.933489322662353516e-01,6.931072473526000977e-01
-8.658906221389770508e-01,2.180213630199432373e-01,-4.212198555469512939e-01,-8.397967815399169922e-01,6.313810348510742188e-01,1.068183258175849915e-01,8.408511877059936523e-01,6.689997911453247070e-01
-9.928769469261169434e-01,9.063162654638290405e-02,-6.346806883811950684e-02,-8.492121696472167969e-01,8.493657708168029785e-01,2.681666053831577301e-03,4.138438999652862549e-01,6.241270899772644043e-01
-9.684006571769714355e-01,-5.229340195655822754e-01,1.374690048396587372e-02,-7.655224800109863281e-01,4.104224741458892822e-01,-3.649066388607025146e-01,3.818413317203521729e-01,5.308090448379516602e-01
9.426208734512329102e-01,4.658283293247222900e-02,-8.694404959678649902e-01,-7.998117208480834961e-01,-8.801407814025878906e-01,8.841271400451660156e-01,7.817198634147644043e-01,6.372933387756347656e-01
-6.379723548889160156e-01,-6.228454113006591797e-01,9.190121665596961975e-03,-3.390999138355255127e-01,8.006101846694946289e-01,9.869582951068878174e-03,5.140934586524963379e-01,1.840740889310836792e-01
6.718224287033081055e-01,-3.270643949508666992e-01,-2.095536440610885620e-01,-5.804101228713989258e-01,-6.446866989135742188e-01,6.254224181175231934e-01,6.017069816589355469e-01,5.746240615844726562e-01
-4.752050638198852539e-01,-4.700118005275726318e-01,-2.663820981979370117e-01,-6.111280918121337891e-01,6.833916902542114258e-01,1.875999420881271362e-01,5.435776710510253906e-01,1.552814245223999023e-01
1.857888996601104736e-01,-1.646861284971237183e-01,1.261371970176696777e-01,-6.833729147911071777e-01,-3.345412909984588623e-01,5.225343704223632812e-01,6.811878681182861328e-01,6.169754266738891602e-01
-4.162425100803375244e-01,-2.949250340461730957e-01,4.049929976463317871e-01,-5.232133865356445312e-01,7.462976872920989990e-02,9.750666469335556030e-02,7.098687291145324707e-01,6.192534565925598145e-01
7.649831473827362061e-02,-3.054321110248565674e-01,-3.382874280214309692e-02,-8.040671944618225098e-01,5.721113681793212891e-01,2.588252723217010498e-01,7.349773645401000977e-01,7.247884273529052734e-01
1.039247438311576843e-01,1.124540343880653381e-01,-2.957668900489807129e-01,-8.757317066192626953e-01,3.003582656383514404e-01,6.888261437416076660e-01,8.787634968757629395e-01,8.500519990921020508e-01
-6.025174856185913086e-01,2.722232639789581299e-01,3.752384185791015625e-01,-8.895159363746643066e-01,-1.571836620569229126e-01,6.072555184364318848e-01,8.822366595268249512e-01,8.340972661972045898e-01
-9.546647071838378906e-01,1.544132679700851440e-01,-6.021157503128051758e-01,-7.121751904487609863e-01,7.038187980651855469e-01,1.995026916265487671e-01,5.215448737144470215e-01,4.571413397789001465e-01
-9.631608724594116211e-01,-6.401036977767944336e-01,-2.906036674976348877e-01,-7.487978935241699219e-01,6.022511720657348633e-01,2.550035715103149414e-01,2.694538533687591553e-01,4.234809577465057373e-01
6.798973679542541504e-01,-6.118597984313964844e-01,-9.018266201019287109e-01,-2.806456089019775391e-01,1.434310525655746460e-01,-1.965317428112030029e-01,-2.649421393871307373e-01,-1.485221385955810547e-01
9.053773880004882812e-01,-5.331741571426391602e-01,9.396810531616210938e-01,-8.581232428550720215e-01,-9.952390193939208984e-01,7.907566428184509277e-01,9.166319966316223145e-01,6.977412104606628418e-01
-7.757625579833984375e-01,-5.918861031532287598e-01,2.865878120064735413e-02,-2.841672003269195557e-01,6.052110195159912109e-01,5.615957379341125488e-01,6.273687481880187988e-01,1.031740158796310425e-01
-1.037453562021255493e-01,-2.742579877376556396e-01,-3.995653390884399414e-01,-4.953647553920745850e-01,-1.164256036281585693e-01,5.289225578308105469e-01,4.610096812248229980e-01,3.285528123378753662e-01
-1.286602169275283813e-01,-2.628906369209289551e-01,2.735366225242614746e-01,-5.353316068649291992e-01,1.821722388267517090e-01,2.287152856588363647e-01,4.780697524547576904e-01,3.639656603336334229e-01
3.007636666297912598e-01,-2.002001255750656128e-01,1.442246735095977783e-01,-6.617403626441955566e-01,4.349001348018646240e-01,3.174246549606323242e-01,5.198255777359008789e-01,5.771355032920837402e-01
2.616142928600311279e-01,-6.974723935127258301e-02,-1.105831190943717957e-02,-5.889525413513183594e-01,2.362447530031204224e-01,6.429750919342041016e-01,7.262477278709411621e-01,7.737851142883300781e-01
-2.630039751529693604e-01,1.365545988082885742e-01,3.621759265661239624e-02,-7.327083945274353027e-01,1.944916993379592896e-01,6.501734256744384766e-01,8.177533149719238281e-01,7.974704504013061523e-01
-8.565306663513183594e-01,5.980792641639709473e-01,-2.650368511676788330e-01,-7.931154370307922363e-01,6.514960527420043945e-01,3.214952051639556885e-01,6.916269063949584961e-01,6.691204309463500977e-01
-9.168848395347595215e-01,-6.272012591361999512e-01,-2.176132500171661377e-01,-6.829816102981567383e-01,1.854060143232345581e-01,2.359256148338317871e-01,1.714042872190475464e-01,3.985764384269714355e-01
1.957464218139648438e-01,-6.999517083168029785e-01,-5.882145166397094727e-01,-3.307444453239440918e-01,-4.518631696701049805e-01,-8.523783087730407715e-02,-7.162573933601379395e-02,1.796522140502929688e-01
8.879492282867431641e-01,1.863646209239959717e-01,2.196312546730041504e-01,-7.533071637153625488e-01,-9.603775739669799805e-01,5.938344001770019531e-01,7.777271270751953125e-01,5.868843793869018555e-01
-6.516700983047485352e-01,-5.337211489677429199e-01,1.119860261678695679e-01,-5.815490484237670898e-01,7.474901676177978516e-01,5.097387433052062988e-01,6.797980666160583496e-01,3.104361593723297119e-01
5.259614586830139160e-01,-2.492613494396209717e-01,-6.007057055830955505e-02,-3.573807775974273682e-01,-6.613063812255859375e-01,6.132880449295043945e-01,2.660381495952606201e-01,5.681708455085754395e-01
-2.219289541244506836e-01,-3.881713151931762695e-01,-5.728248134255409241e-02,-6.824104189872741699e-01,4.276589751243591309e-01,4.656115174293518066e-01,4.756901264190673828e-01,2.735938131809234619e-01
-6.761372089385986328e-02,-2.735150046646595001e-02,1.901158243417739868e-01,-5.487813353538513184e-01,-1.913300156593322754e-01,4.174064695835113525e-01,3.260530531406402588e-01,5.138532519340515137e-01
3.888922035694122314e-01,-9.781921654939651489e-02,7.403044961392879486e-03,-6.507812738418579102e-01,-1.342947632074356079e-01,5.708084106445312500e-01,6.129171848297119141e-01,6.698527336120605469e-01
6.272549927234649658e-02,-1.505381613969802856e-01,1.264122873544692993e-01,-6.357828378677368164e-01,2.406120151281356812e-01,3.349100947380065918e-01,6.862512826919555664e-01,6.356390714645385742e-01
-9.482499361038208008e-01,4.221672713756561279e-01,-2.991299629211425781e-01,-5.609015822410583496e-01,2.108145207166671753e-01,5.962010100483894348e-02,3.033071458339691162e-01,4.467549622058868408e-01
-9.661235213279724121e-01,-2.459116876125335693e-01,-6.338186264038085938e-01,-7.534224390983581543e-01,9.706683754920959473e-01,-3.419025614857673645e-02,3.595945537090301514e-01,8.360915631055831909e-02
2.174487262964248657e-01,-4.956310689449310303e-01,-3.438607156276702881e-01,-6.404393911361694336e-01,-4.234686195850372314e-01,-4.872223827987909317e-03,-2.290676087141036987e-01,1.087305322289466858e-02
-1.663248836994171143e-01,-1.024350174702703953e-03,7.853677272796630859e-01,-5.129783153533935547e-01,-9.449954628944396973e-01,-1.621314734220504761e-01,3.429767191410064697e-01,2.263316363096237183e-01
8.707012534141540527e-01,-2.871787250041961670e-01,-2.889208197593688965e-01,-1.354598104953765869e-01,-8.959825634956359863e-01,7.751327753067016602e-01,1.255165338516235352e-01,4.477800428867340088e-01
-5.471702218055725098e-01,-4.647706747055053711e-01,5.514925718307495117e-01,-3.530268371105194092e-01,6.039428710937500000e-01,8.681082725524902344e-02,3.833798170089721680e-01,3.001387417316436768e-01
4.269449114799499512e-01,-1.595867425203323364e-01,-2.607755959033966064e-01,-3.563076555728912354e-01,-5.833388566970825195e-01,6.421086192131042480e-01,1.303135305643081665e-01,4.657288491725921631e-01
-2.790996432304382324e-01,-2.452564239501953125e-01,5.887275934219360352e-02,-6.243804693222045898e-01,4.688211381435394287e-01,2.922005355358123779e-01,2.727945744991302490e-01,2.511170208454132080e-01
-1.074640750885009766e-01,-4.012384638190269470e-02,2.420926094055175781e-01,-5.138673782348632812e-01,-8.001325768418610096e-04,3.964764177799224854e-01,2.411177754402160645e-01,5.090454816818237305e-01
-6.281446814537048340e-01,-3.220938146114349365e-02,3.518789112567901611e-01,-6.300910711288452148e-01,4.672113060951232910e-01,4.160974323749542236e-01,5.593478679656982422e-01,6.448223590850830078e-01
-8.591765761375427246e-01,7.842932939529418945e-01,-6.437038779258728027e-01,-7.220653295516967773e-01,9.034124016761779785e-01,4.116895049810409546e-02,2.123931646347045898e-01,4.009543359279632568e-01
-6.386868953704833984e-01,-6.927294731140136719e-01,-2.641640305519104004e-01,-4.237072765827178955e-01,-2.477091401815414429e-01,2.935697436332702637e-01,-9.777042269706726074e-02,2.114122062921524048e-01
1.431674659252166748e-01,-7.059606313705444336e-01,-6.928967237472534180e-01,-3.998896479606628418e-01,-3.225004673004150391e-01,3.449421003460884094e-02,-1.225803121924400330e-01,8.723346143960952759e-02
7.772735953330993652e-01,-3.624726533889770508e-01,9.371239542961120605e-01,-8.259252905845642090e-01,-9.933433532714843750e-01,4.257336854934692383e-01,7.761786580085754395e-01,6.433607339859008789e-01
-2.689130902290344238e-01,-4.180018007755279541e-01,5.117954611778259277e-01,-3.395948708057403564e-01,2.875883318483829498e-02,3.388823568820953369e-01,2.833491265773773193e-01,4.272980988025665283e-01
3.445084765553474426e-02,-2.642576098442077637e-01,-4.972756206989288330e-01,-5.048258304595947266e-01,1.178952027112245560e-02,5.482704043388366699e-01,1.756119132041931152e-01,2.128289490938186646e-01
-1.113152727484703064e-01,-2.325714975595474243e-01,-8.642873167991638184e-02,-6.451939940452575684e-01,3.952926099300384521e-01,2.850416004657745361e-01,2.744224965572357178e-01,2.498878985643386841e-01
-1.735854595899581909e-01,-9.596195886842906475e-04,3.457552790641784668e-01,-5.937717556953430176e-01,7.802008837461471558e-02,3.310355246067047119e-01,3.761922121047973633e-01,5.052905678749084473e-01
-6.948198080062866211e-01,-8.970563113689422607e-02,-2.920146286487579346e-01,-6.180998086929321289e-01,3.736351430416107178e-01,-9.790530055761337280e-02,6.227266788482666016e-01,4.193110167980194092e-01
-4.624831974506378174e-01,8.062385916709899902e-01,-2.241607755422592163e-01,-8.005487918853759766e-01,7.714743614196777344e-01,1.342351548373699188e-02,6.773033738136291504e-01,6.504771709442138672e-01
-7.088736891746520996e-01,-6.832039356231689453e-01,-8.768800646066665649e-02,-3.702690303325653076e-01,-5.048974752426147461e-01,3.883055150508880615e-01,-9.487760812044143677e-02,2.709025740623474121e-01
